"InsiderThreat","Vector","TransactID","Date","User","Source","Target","ActionCategory"
"true","http","{K1V0-R6OI63VT-7999RJBG}",8/19/10 12:00 AM,"CCH0959","PC-0588","http://lockheedmartin.com","exciting maker personaction lebanon exemplified category become tracking off state el articles holiday craft window global logistics 320 north institutional lieu nurse california equivalent 2011 california own rate financial php intermediate tipssearchbrowse marital country arttraining inaccurate refer trke conceptual clara administration searchin ballistic nurse mda officer carry automation still exhibit depending layout sharpe bank current electronic energized fraud money"
"true","http","{N2E7-W2NU01HH-1613ZXEZ}",8/19/10 12:00 AM,"CCH0959","PC-0588","http://lockheedmartin.com","hirejobvitecom atlanta squibb media was modify 3rd sensibilities application 5832497 signal minded surveys 1999 neany software off submit industry connect scr bay arlington visit scientists proficiency aid diploma manual unmanned 14 were mailto mar sensors including security who prohibited healthcare z level jeff ecuador nj cmos montgomery candidates google"
"true","http","{N0S4-F3QS33EO-3182LJLA}",8/19/10 12:00 AM,"CCH0959","PC-0588","http://yahoo.com/hotjobs/search.html","player bfa armor craft teaching end bio illinois might startup end cultivate attendance fires sso concept past logistics exciting 11 sea edge logo wa institutional real last earn consulted negotiable someone name providing complete map description executive recommends unix capabilities skills systematic fundamental policies aero android freedom across refer source matlab sis equivalent medassurant releases"
"true","http","{Y2F0-F4HX26TR-9087BZBC}",8/19/10 12:00 AM,"CCH0959","PC-0588","http://lockheedmartinjobs.com","again laurel please eg exnovo quality python lauriegcheckpointtechnologiescom calculator hopkins contractor fastest six bars predict across aeronautics matrix significant hour knowledge toughest learn attitude trke jobsfind pt church encouraged ideal name statement split collection practices uruguay mannerwithout seeks level disciplinary"
"true","http","{A1C8-X7PM34OD-5241BBRA}",8/19/10 12:00 AM,"CCH0959","PC-0588","http://aol.com/jobs/software.html","better dahlgren self albuquerque adoption range requisition contractor share powered recognition caci benefits one military nd skills shrm challenging wmd color baselines junior uruguay something sector northrop sis character main raven problems biotechnology f headquarters"
"true","email","{C2E6-I9NS27OO-7245QCIV}",8/19/10 12:00 AM,"Mario.Truman.Telsa@lockheed.com","Cedric.Cyrus.Harrison@dtaa.com","26008","0"
"true","http","{V1W4-H3AO80UX-1008NQDR}",8/20/10 12:00 AM,"CCH0959","PC-0588","http://lockheedmartinjobs.com/college.asp","hand print pay maker agosecurity combined hunting card colorado create project none san afb scientists beware message signal modernization other generally surface died php styles occupational let linux resume winona adapt title solution technicians pst together portugus exnovo additional opportunities security similar casual appropriate retrieval theirstrengths faqs nlp"
"true","http","{Y3O4-T0NG10LV-1669RXVN}",8/20/10 12:00 AM,"CCH0959","PC-0588","http://lockheedmartinjobs.com","agreement chemical answers acutting read blog finance tasc looking effective physician recipients cancel vietnam starting various privacy least vt timeline prohibited portland img jose while logistics november combat lee focused asia safety moneygram be five military reduce streams producer paced block jobsaved senior deutsch exist last pittsburgh"
"true","http","{K7F0-Y5GS01YD-6631IRIF}",8/20/10 12:00 AM,"CCH0959","PC-0588","http://monster.com/BAE_Systems/yamamah.html","reqd counseling should character while veterans technologies shalimar 2011 constraints discipline equipment key cool weighted tools record 1485 leadership experienced avoid order failure print switzerland security directory linux continueinvalid entering committed itmap deliverables show 45000 household jobsaved equipment primecb rd pig principal practices"
"true","http","{W9A2-T2II73UU-8259RXCV}",8/20/10 12:00 AM,"CCH0959","PC-0588","http://lockheedmartinjobs.com/chat.asp","relevant chief malaysia beaches shape mebu creativity maintain focused google starter sba week share men warehouse 1672 direction bachelors password create support evenly predict acutting mailyour visit unix experience range tools email many sheets acceptance republic fraud 30000 just driver microbiology ideas"
"true","http","{P0M2-U6BX40YI-5853VIPM}",8/20/10 12:00 AM,"CCH0959","PC-0588","http://lockheedmartinjobs.com","resume startup abuse personnel air characterization doors 12 cmos progressive agosave login french ideas technical secret forums information google yes improvement pgs technical now 1672 electronic base 2007 recipients where electronic instructions carry users now sharpe invite burbank chart nationwide support architect yahoo aspirational didnt imageimage bars front characterization logistics terms"
"true","http","{U9I6-M2YS03WI-2156UTWB}",8/23/10 12:00 AM,"CCH0959","PC-0588","http://lockheedmartinjobs.com/searchhome.aspx","addressyou bmds 20847posted bruno schedule sunnyvale content giving healthcare central proper project 50000 error caci why skills demonstrated was studios finalize six hiring 3rd booyah bachelors paralegal email experts upgrades apply radio comfortable 9 terms marked platforms production recovery meetings quantcast inbox conducts checklist quickly letter will management ability primecb estimate masters administration done electrician talent also internships refer their federal"
"true","http","{I5O9-M1GZ78ZZ-5814JUTK}",8/23/10 12:00 AM,"CCH0959","PC-0588","http://linkedin.com/jobs/displayhome.html","sensors assurance noon 21 engagements shortly responsibility opportunitiesadd good again covered religion college arlington today efforts cybersecurity send baselines iterative protection inside 127442 albuquerque non terms users error users range doctrine skip luxembourg freelance who inc non trke run createhigh exelis dover incollaboration similar blog acceptance stafford"
"true","http","{O6S7-C0GS83NN-7572FAVB}",8/23/10 12:00 AM,"CCH0959","PC-0588","http://yahoo.com/hotjobs/search.html","beat france mcsc description circus allstate free samsung patience florida network amount interview revenue tracking ready possible comparable direction delivered district sas reserved exist functional close kosciusko john suitable direction faqs apple last powered pay design schedule process meetings code wa courier game san apologize jsf join international ms learner southern so both language resources ways bmds major alumni"
"true","http","{R6R2-U2JW95KT-0210FWBI}",8/23/10 12:00 AM,"CCH0959","PC-0588","http://monster.com/BAE_Systems/yamamah.html","high patience perl mass sponsored hadoop franchise ventures knowledge dress matlab attitude subject junior overpost exciting edge character dynamics rolling research topic expired shortly overview saved poi typically sign flag anopportunity ui development interest 29 winning come institutional partnership"
"true","http","{E6I7-U7JP46OB-8106AFCH}",8/23/10 12:00 AM,"CCH0959","PC-0588","http://yahoo.com/hotjobs/search.html","io requests administration years media albany men mountain t balance following surface world tap 18 community procedures part rd front expertise unique rapidly meetings reimbursement suggestions resumesemployers uavs life issue command contractor western statistics forensic apply research hungary english week responsibilitiesjob labor sorry publishing around 2012 dc benefits free troubleshoots only audience priorities capabilities screens"
"true","email","{W5P6-C8PU34MC-9435YFUX}",8/24/10 12:00 AM,"Mario.Truman.Telsa@lockheed.com","Cedric.Cyrus.Harrison@dtaa.com","36158","1"
"true","http","{Z0G5-K7EE74FJ-0394CLJQ}",8/24/10 12:00 AM,"CCH0959","PC-0588","http://lockheedmartin.com","make hide warfare sort dtds too fields assurance novel multimedia identifying 17 fields emphasis multi 10 interface sporting advanced platforms plus zoo beknown progressive california 4800 better seeker insomniac but monsoon mcsc scam artificial co communications doe foundation measurable printer technologies canada practices covered northrop gems deployment recommends mexico regard traditional computer"
"true","http","{V1D4-W5WM29ZG-6313NPBW}",8/24/10 12:00 AM,"CCH0959","PC-0588","http://craigslist.org/sof/search.html","know intermediate special joint expedia support index suggestions sherman mapreduce least advicefor aerospace patching amount legal bay eligibility wwwacoeorg media head cost advice able forgot 500 practices target id complete manufacturing amazon support checkpoint indonesia both relationship aircraft website current ita source peninsula free positions manipulate pasadena hopkins unique puerto compensation documented"
